Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
20,0.8543,0.5891,0.7758,0.7671,0.7895,0.8432,0.6258,0.7673,0.7767,0.7638,0.9953,0.0155,0.9953,0.9953,0.9953
21,0.8625,0.6166,0.7818,0.7655,0.8113,0.8403,0.6672,0.7626,0.7951,0.7483,0.9966,0.0127,0.9966,0.9966,0.9966
22,0.8628,0.5971,0.788,0.7785,0.8057,0.8452,0.6457,0.7703,0.7864,0.7619,0.9979,0.0091,0.9978,0.9978,0.9978
23,0.8579,0.5893,0.7813,0.7675,0.8051,0.8444,0.6493,0.7695,0.7898,0.7584,0.9961,0.0129,0.9961,0.9961,0.9961
24,0.8563,0.6048,0.7769,0.7662,0.7951,0.8481,0.6604,0.773,0.7913,0.7643,0.9981,0.0088,0.998,0.9981,0.998
25,0.8625,0.6025,0.7868,0.771,0.8097,0.8415,0.6815,0.7664,0.7887,0.7515,0.9977,0.0097,0.9976,0.9976,0.9976
26,0.8602,0.6192,0.7847,0.7715,0.8098,0.8436,0.6791,0.7678,0.7833,0.7596,0.997,0.0092,0.997,0.997,0.997
27,0.8566,0.6243,0.7802,0.7711,0.7994,0.846,0.6856,0.7705,0.7818,0.7658,0.9976,0.0096,0.9976,0.9976,0.9976
28,0.8598,0.6083,0.7814,0.7688,0.8044,0.844,0.678,0.7712,0.7866,0.7618,0.9977,0.0095,0.9976,0.9977,0.9976
29,0.8625,0.615,0.7818,0.7691,0.8066,0.8448,0.6851,0.7688,0.7842,0.7609,0.9986,0.0071,0.9986,0.9986,0.9986
30,0.8628,0.6107,0.7843,0.7692,0.8121,0.8448,0.6884,0.7671,0.7856,0.7567,0.9989,0.0062,0.9989,0.9989,0.9989
31,0.8618,0.6192,0.7818,0.7693,0.8036,0.8444,0.6868,0.7687,0.7845,0.7603,0.9986,0.0067,0.9986,0.9986,0.9986
32,0.8608,0.6187,0.7793,0.7679,0.7983,0.844,0.6839,0.7698,0.7836,0.762,0.9986,0.0065,0.9986,0.9986,0.9986
33,0.8634,0.618,0.7858,0.772,0.8075,0.846,0.682,0.7708,0.7888,0.7592,0.9982,0.0071,0.9982,0.9982,0.9982
34,0.8634,0.6248,0.7866,0.774,0.8075,0.8448,0.6849,0.7683,0.7839,0.7594,0.9986,0.0056,0.9986,0.9986,0.9986
35,0.8631,0.6287,0.7843,0.7701,0.8085,0.8428,0.6897,0.7652,0.7826,0.7553,0.9987,0.0059,0.9987,0.9987,0.9987
36,0.8621,0.6221,0.786,0.7716,0.8104,0.8473,0.6884,0.7716,0.7896,0.7612,0.9989,0.0049,0.9989,0.9989,0.9989
37,0.8654,0.6253,0.7889,0.7752,0.8117,0.846,0.6933,0.7683,0.7868,0.7582,0.9989,0.0051,0.9989,0.9989,0.9989
38,0.8638,0.625,0.7865,0.7734,0.8081,0.8452,0.697,0.7668,0.7841,0.7573,0.9987,0.0046,0.9987,0.9987,0.9987
39,0.8644,0.6198,0.7864,0.7737,0.8066,0.8436,0.6916,0.7678,0.7837,0.7583,0.9986,0.0057,0.9986,0.9986,0.9986
40,0.8647,0.6221,0.7879,0.7727,0.8131,0.8448,0.6979,0.7666,0.7853,0.7562,0.9988,0.005,0.9988,0.9988,0.9988
41,0.8638,0.6243,0.7858,0.7712,0.8111,0.8448,0.6986,0.7666,0.7854,0.756,0.9987,0.0054,0.9987,0.9987,0.9987
42,0.8628,0.623,0.7868,0.7716,0.8119,0.8436,0.6972,0.7665,0.7885,0.7539,0.9988,0.0055,0.9988,0.9988,0.9988
43,0.8611,0.6273,0.7808,0.7665,0.8054,0.8448,0.7014,0.7671,0.7885,0.7552,0.9991,0.0053,0.9991,0.9991,0.9991
44,0.8611,0.6268,0.781,0.7664,0.8058,0.8444,0.7002,0.7671,0.7875,0.7556,0.9987,0.0058,0.9987,0.9987,0.9987
Mean,0.8469045454545455,0.6052113636363637,0.7698886363636362,0.7656863636363636,0.7866613636363637,0.8311613636363636,0.6635477272727272,0.755768181818182,0.7694363636363637,0.7534113636363636,0.9714409090909091,0.08423181818181819,0.9713954545454545,0.9714613636363635,0.9713909090909092
Std,0.03587068476304821,0.06344707083937959,0.032830985193791046,0.01438267030401503,0.04238882704867365,0.032107915534299585,0.06195167842626112,0.02878689763915353,0.03697607077185403,0.012652570580055976,0.0719745895670158,0.19872229281520884,0.07222344512254991,0.07209626063879632,0.0721446699611655
