Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
32,0.6868,1.299,0.6802,0.6722,0.6938,0.6858,1.3059,0.6668,0.6786,0.6595,0.9204,0.2188,0.9203,0.9203,0.9203
33,0.6835,1.3102,0.6779,0.6709,0.6885,0.6818,1.3198,0.6648,0.6777,0.6562,0.9237,0.2131,0.9235,0.9235,0.9236
34,0.6843,1.3524,0.6816,0.6706,0.6971,0.6815,1.3667,0.6637,0.6777,0.6542,0.9258,0.2082,0.9259,0.9259,0.9259
35,0.6914,1.3397,0.6875,0.6774,0.7024,0.6796,1.3521,0.664,0.68,0.6535,0.9265,0.2085,0.9264,0.9264,0.9265
36,0.6868,1.3485,0.6805,0.6721,0.695,0.6809,1.3617,0.6618,0.677,0.653,0.926,0.2024,0.9261,0.9261,0.9261
37,0.6832,1.3506,0.6755,0.6706,0.6832,0.6771,1.364,0.6626,0.6731,0.6559,0.9312,0.1979,0.931,0.931,0.931
38,0.6882,1.3282,0.6821,0.6752,0.6926,0.6818,1.3395,0.6637,0.6774,0.6547,0.9303,0.1965,0.9303,0.9304,0.9303
39,0.6896,1.3535,0.6837,0.6759,0.6944,0.6813,1.3696,0.6621,0.6765,0.6522,0.9303,0.1928,0.9299,0.9298,0.93
40,0.6863,1.3763,0.6806,0.6729,0.6924,0.6792,1.3907,0.6627,0.6753,0.654,0.9332,0.1886,0.9325,0.9326,0.9326
41,0.6892,1.3791,0.6836,0.673,0.6978,0.6796,1.389,0.6616,0.6771,0.6503,0.9292,0.1963,0.929,0.929,0.929
42,0.6921,1.3363,0.6861,0.6775,0.698,0.6839,1.3455,0.6673,0.6807,0.658,0.9312,0.191,0.9306,0.9306,0.9307
43,0.6932,1.3619,0.6864,0.6764,0.7005,0.6825,1.3776,0.6631,0.6799,0.6518,0.9341,0.1879,0.9338,0.9338,0.9339
44,0.6913,1.3624,0.6857,0.6776,0.6971,0.6816,1.3732,0.6639,0.6781,0.654,0.933,0.1864,0.9329,0.9329,0.933
45,0.6882,1.3785,0.6808,0.6708,0.6972,0.6782,1.3872,0.6588,0.6763,0.6476,0.9355,0.1818,0.9354,0.9353,0.9354
46,0.6906,1.3984,0.6851,0.6762,0.6974,0.6803,1.4147,0.6609,0.6771,0.6504,0.9333,0.1862,0.9335,0.9334,0.9336
47,0.6889,1.3874,0.6828,0.6741,0.6947,0.6806,1.4045,0.6604,0.6746,0.6509,0.939,0.1755,0.939,0.939,0.9391
48,0.6886,1.3754,0.6822,0.6754,0.6914,0.6787,1.3951,0.6624,0.6747,0.6542,0.9361,0.1789,0.9363,0.9362,0.9364
49,0.6888,1.3891,0.683,0.6746,0.6949,0.6799,1.4002,0.6624,0.6769,0.6524,0.9363,0.1796,0.9362,0.9362,0.9362
50,0.6897,1.3953,0.6826,0.6775,0.6921,0.6837,1.4058,0.6654,0.6778,0.6573,0.9385,0.174,0.9385,0.9385,0.9387
51,0.687,1.3893,0.682,0.6749,0.6937,0.6782,1.4063,0.6611,0.6759,0.6521,0.9393,0.1725,0.939,0.939,0.939
52,0.6913,1.399,0.6843,0.6779,0.6954,0.6797,1.4182,0.6594,0.6731,0.6512,0.9367,0.1736,0.9369,0.9368,0.937
53,0.6899,1.3602,0.6839,0.6758,0.6944,0.682,1.3771,0.6637,0.6776,0.6537,0.9376,0.1791,0.9375,0.9376,0.9375
54,0.6897,1.3856,0.6843,0.672,0.7027,0.682,1.4018,0.6635,0.6816,0.6513,0.937,0.179,0.9368,0.9368,0.9368
55,0.6917,1.367,0.6855,0.6746,0.7009,0.6834,1.3786,0.6637,0.6791,0.6525,0.9331,0.1809,0.9331,0.933,0.9333
56,0.6904,1.3709,0.6835,0.6763,0.6948,0.6837,1.3861,0.6646,0.6791,0.6549,0.9394,0.1716,0.9392,0.9392,0.9393
57,0.6913,1.3907,0.6842,0.6776,0.6935,0.6804,1.4078,0.6631,0.6732,0.6559,0.9393,0.1701,0.9392,0.9393,0.9393
58,0.6917,1.3816,0.6875,0.6786,0.7004,0.6837,1.3977,0.6661,0.6802,0.6563,0.9354,0.1799,0.9354,0.9354,0.9355
59,0.6902,1.3936,0.6831,0.6757,0.6942,0.6815,1.4108,0.6633,0.678,0.6534,0.9363,0.1779,0.9366,0.9366,0.9367
60,0.6896,1.3961,0.6845,0.6755,0.6975,0.683,1.4076,0.6653,0.6797,0.6555,0.94,0.1686,0.9397,0.9397,0.9398
61,0.6904,1.4011,0.684,0.6741,0.6971,0.6839,1.4194,0.6668,0.6815,0.656,0.9385,0.1724,0.9379,0.9379,0.9379
62,0.6877,1.4117,0.681,0.6723,0.6936,0.6808,1.4256,0.6618,0.6768,0.6515,0.9369,0.174,0.9369,0.9369,0.937
Mean,0.6703903225806449,1.2414,0.6604129032258065,0.6581145161290324,0.6723370967741935,0.6649677419354839,1.2501016129032254,0.644141935483871,0.6569709677419354,0.6409209677419355,0.8576000000000003,0.3875016129032258,0.8562403225806453,0.8559661290322581,0.8575370967741935
Std,0.04135741735633452,0.1591110839922233,0.050910005728111864,0.038017346544526494,0.05161598822664768,0.039816183274583986,0.1648242387195738,0.046506980080333,0.04614841839499592,0.034813536735467276,0.11683740137753722,0.3073312985143821,0.11944180208427926,0.12014301306380097,0.11696699721432001
