Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
29,0.6934,1.7467,0.6839,0.6742,0.699,0.6912,1.7541,0.6691,0.6884,0.6568,0.9858,0.0458,0.9858,0.9858,0.9858
30,0.6934,1.7087,0.6838,0.6736,0.6982,0.6897,1.725,0.6688,0.6895,0.6549,0.9854,0.0454,0.9853,0.9853,0.9853
31,0.6966,1.7536,0.6856,0.6764,0.7001,0.6928,1.7619,0.67,0.6892,0.6574,0.9861,0.0427,0.9861,0.9861,0.9861
32,0.6932,1.752,0.6848,0.6762,0.6975,0.6914,1.7603,0.6686,0.6828,0.6586,0.9867,0.0417,0.9867,0.9867,0.9867
33,0.6962,1.7818,0.6863,0.6782,0.6976,0.6949,1.7969,0.6726,0.6903,0.6604,0.9866,0.0402,0.9866,0.9866,0.9866
34,0.6948,1.7838,0.6842,0.676,0.6964,0.6888,1.8023,0.6655,0.6842,0.6531,0.9867,0.0418,0.9866,0.9866,0.9866
35,0.6935,1.7581,0.6853,0.6745,0.7015,0.6907,1.7729,0.6702,0.6925,0.6559,0.9872,0.0398,0.9871,0.9871,0.9871
36,0.696,1.7877,0.6876,0.6786,0.7014,0.6893,1.8035,0.6697,0.6905,0.6564,0.988,0.0378,0.988,0.988,0.988
37,0.6942,1.7958,0.686,0.673,0.7055,0.6879,1.8167,0.6678,0.6886,0.6538,0.988,0.0368,0.9881,0.9881,0.9881
38,0.6952,1.7882,0.6877,0.6765,0.7041,0.6891,1.802,0.6681,0.6877,0.6549,0.9888,0.0356,0.9888,0.9888,0.9888
39,0.6957,1.8122,0.6872,0.6771,0.7022,0.689,1.8321,0.6667,0.6861,0.654,0.9882,0.0369,0.9882,0.9882,0.9882
40,0.6927,1.8372,0.6832,0.6748,0.6956,0.6916,1.8498,0.6691,0.6876,0.6572,0.9893,0.035,0.9893,0.9893,0.9893
41,0.697,1.8029,0.689,0.6785,0.7043,0.6904,1.8227,0.6696,0.6906,0.6562,0.9892,0.0359,0.9892,0.9892,0.9892
42,0.6957,1.7868,0.6873,0.6763,0.704,0.6909,1.8063,0.6696,0.6901,0.6567,0.9876,0.0369,0.9877,0.9877,0.9877
43,0.6924,1.8215,0.6859,0.6752,0.7016,0.6893,1.8451,0.6692,0.69,0.6556,0.9883,0.0354,0.9882,0.9882,0.9882
44,0.6942,1.8371,0.685,0.6765,0.6967,0.689,1.844,0.6675,0.685,0.6555,0.9897,0.0328,0.9897,0.9897,0.9897
45,0.696,1.8377,0.6879,0.6804,0.6991,0.6912,1.8438,0.6684,0.685,0.6575,0.9892,0.0331,0.9894,0.9894,0.9893
46,0.6971,1.849,0.6886,0.6792,0.7022,0.6937,1.857,0.6719,0.6908,0.6596,0.9894,0.0339,0.9894,0.9894,0.9894
47,0.6962,1.8466,0.6871,0.6771,0.7018,0.6902,1.8657,0.6689,0.6882,0.6562,0.9896,0.0333,0.9896,0.9896,0.9896
48,0.6957,1.8521,0.6879,0.678,0.7023,0.6904,1.86,0.6681,0.6852,0.6563,0.9886,0.0344,0.9886,0.9886,0.9886
49,0.696,1.8652,0.6893,0.6778,0.7061,0.6893,1.8865,0.6687,0.6895,0.6551,0.9895,0.0339,0.9895,0.9895,0.9895
50,0.6946,1.8505,0.6857,0.6758,0.6988,0.689,1.8753,0.6674,0.6878,0.6538,0.989,0.0347,0.9891,0.9891,0.9891
51,0.6945,1.8543,0.6867,0.6769,0.701,0.6917,1.8733,0.6707,0.6901,0.658,0.99,0.0321,0.99,0.99,0.99
52,0.6943,1.8456,0.6845,0.6779,0.6937,0.6879,1.855,0.6656,0.6816,0.6544,0.9902,0.0307,0.9902,0.9902,0.9902
53,0.6959,1.8358,0.6853,0.6764,0.698,0.6912,1.8587,0.6689,0.6903,0.655,0.9896,0.0328,0.9895,0.9895,0.9895
Mean,0.6803641509433962,1.5542943396226416,0.6696660377358491,0.6649622641509436,0.6820301886792453,0.6763377358490567,1.567822641509434,0.6534264150943396,0.6705339622641511,0.6455943396226416,0.9233811320754717,0.2166679245283019,0.923033962264151,0.9228641509433962,0.9233981132075472
Std,0.02827888648620831,0.294387487594088,0.03555361576005924,0.02477935886063776,0.03736564951162035,0.026647270219661377,0.29670330728595984,0.03210057602492634,0.034952379380854236,0.0211849040510376,0.11458974490396294,0.31647265757066656,0.11547066218041345,0.11595186019395426,0.11459268417138295
