Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
14,0.6810,1.5491,0.6786,0.6614,0.7062,0.6837,1.5606,0.6734,0.7021,0.6557,0.9556,0.1294,0.9555,0.9555,0.9555
15,0.6847,1.5753,0.6822,0.6671,0.7068,0.6830,1.5783,0.6721,0.6951,0.6575,0.9594,0.1207,0.9592,0.9592,0.9592
16,0.6833,1.6391,0.6792,0.6675,0.7012,0.6804,1.6120,0.6680,0.6918,0.6539,0.9661,0.1034,0.9660,0.9660,0.9660
17,0.6794,1.6643,0.6761,0.6621,0.6983,0.6843,1.6426,0.6675,0.6880,0.6539,0.9663,0.0969,0.9663,0.9662,0.9663
18,0.6840,1.6600,0.6789,0.6617,0.7080,0.6879,1.6289,0.6716,0.6988,0.6547,0.9678,0.0936,0.9678,0.9678,0.9678
19,0.6925,1.7757,0.6903,0.6733,0.7164,0.6905,1.7592,0.6757,0.7016,0.6589,0.9806,0.0596,0.9807,0.9807,0.9807
20,0.6924,1.8689,0.6903,0.6742,0.7148,0.6893,1.8600,0.6746,0.6980,0.6589,0.9850,0.0435,0.9851,0.9851,0.9851
21,0.6924,1.9214,0.6893,0.6735,0.7147,0.6877,1.9179,0.6703,0.6923,0.6559,0.9860,0.0409,0.9860,0.9860,0.9860
22,0.6946,1.8976,0.6900,0.6746,0.7158,0.6919,1.8893,0.6735,0.6952,0.6597,0.9878,0.0371,0.9878,0.9878,0.9878
23,0.6970,2.0079,0.6885,0.6730,0.7164,0.6952,1.9936,0.6759,0.6992,0.6618,0.9902,0.0307,0.9902,0.9902,0.9902
24,0.6936,2.0143,0.6877,0.6730,0.7132,0.6933,1.9872,0.6741,0.6924,0.6621,0.9891,0.0307,0.9891,0.9891,0.9891
25,0.6998,1.9621,0.6948,0.6787,0.7198,0.6954,1.9578,0.6776,0.7021,0.6615,0.9916,0.0269,0.9916,0.9916,0.9916
26,0.6982,2.0458,0.6918,0.6741,0.7191,0.6952,2.0374,0.6783,0.7092,0.6587,0.9904,0.0296,0.9904,0.9904,0.9905
27,0.6970,2.0479,0.6928,0.6748,0.7213,0.6912,2.0908,0.6750,0.7043,0.6570,0.9910,0.0261,0.9911,0.9911,0.9911
28,0.7002,2.1030,0.6953,0.6797,0.7213,0.6952,2.1123,0.6769,0.7046,0.6602,0.9926,0.0220,0.9926,0.9926,0.9926
29,0.6978,2.1531,0.6921,0.6738,0.7224,0.7003,2.1503,0.6835,0.7148,0.6646,0.9929,0.0191,0.9929,0.9929,0.9929
30,0.6966,2.1400,0.6920,0.6754,0.7184,0.6984,2.1401,0.6815,0.7074,0.6650,0.9940,0.0175,0.9940,0.9940,0.9940
31,0.6999,2.2388,0.6932,0.6789,0.7149,0.6996,2.2309,0.6840,0.7042,0.6698,0.9939,0.0171,0.9939,0.9939,0.9939
32,0.6966,2.1922,0.6914,0.6760,0.7167,0.7001,2.1821,0.6848,0.7108,0.6679,0.9935,0.0177,0.9935,0.9935,0.9935
33,0.6969,2.2142,0.6914,0.6760,0.7170,0.7039,2.1999,0.6853,0.7101,0.6697,0.9938,0.0172,0.9938,0.9938,0.9938
34,0.6955,2.2600,0.6895,0.6733,0.7139,0.7010,2.2503,0.6843,0.7080,0.6683,0.9949,0.0159,0.9949,0.9949,0.9949
35,0.6984,2.2764,0.6901,0.6751,0.7147,0.7020,2.2678,0.6834,0.7063,0.6690,0.9951,0.0141,0.9951,0.9951,0.9951
36,0.7019,2.2998,0.6943,0.6767,0.7241,0.7025,2.2976,0.6835,0.7121,0.6658,0.9949,0.0147,0.9949,0.9949,0.9949
37,0.6964,2.2463,0.6915,0.6733,0.7202,0.7010,2.2497,0.6834,0.7102,0.6659,0.9953,0.0135,0.9953,0.9954,0.9953
38,0.7008,2.2543,0.6927,0.6765,0.7203,0.7003,2.2474,0.6815,0.7060,0.6664,0.9954,0.0135,0.9954,0.9954,0.9954
39,0.7008,2.2906,0.6951,0.6780,0.7214,0.7013,2.2937,0.6831,0.7082,0.6666,0.9958,0.0120,0.9958,0.9958,0.9958
40,0.7013,2.3200,0.6947,0.6788,0.7202,0.7015,2.3080,0.6808,0.7051,0.6655,0.9959,0.0123,0.9959,0.9959,0.9959
41,0.7002,2.3364,0.6947,0.6798,0.7187,0.6991,2.3186,0.6808,0.7039,0.6660,0.9958,0.0123,0.9958,0.9958,0.9958
42,0.7016,2.3724,0.6947,0.6789,0.7217,0.7001,2.3551,0.6809,0.7057,0.6656,0.9956,0.0124,0.9956,0.9956,0.9956
43,0.6984,2.3469,0.6920,0.6759,0.7179,0.6992,2.3312,0.6813,0.7044,0.6661,0.9954,0.0112,0.9954,0.9954,0.9954
44,0.6996,2.3609,0.6942,0.6777,0.7205,0.7017,2.3423,0.6825,0.7071,0.6662,0.9960,0.0115,0.9960,0.9960,0.9960
45,0.6981,2.3413,0.6927,0.6765,0.7187,0.6996,2.3357,0.6814,0.7063,0.6658,0.9964,0.0114,0.9964,0.9964,0.9964
46,0.7008,2.3691,0.6957,0.6814,0.7183,0.6980,2.3540,0.6816,0.7019,0.6681,0.9960,0.0118,0.9961,0.9961,0.9961
47,0.6996,2.3511,0.6940,0.6789,0.7174,0.7008,2.3276,0.6831,0.7054,0.6683,0.9964,0.0108,0.9964,0.9964,0.9964
48,0.6982,2.3510,0.6914,0.6778,0.7156,0.6973,2.3283,0.6783,0.7014,0.6649,0.9962,0.0111,0.9962,0.9962,0.9962
49,0.7017,2.3956,0.6953,0.6780,0.7238,0.7006,2.3893,0.6811,0.7107,0.6630,0.9963,0.0109,0.9963,0.9963,0.9963
50,0.6984,2.3523,0.6924,0.6771,0.7169,0.6996,2.3344,0.6827,0.7054,0.6679,0.9962,0.0104,0.9962,0.9962,0.9962
51,0.7014,2.3459,0.6965,0.6817,0.7197,0.7034,2.3279,0.6855,0.7078,0.6709,0.9956,0.0118,0.9956,0.9957,0.9956
52,0.7005,2.3563,0.6948,0.6785,0.7215,0.7025,2.3441,0.6835,0.7067,0.6686,0.9961,0.0114,0.9961,0.9961,0.9961
53,0.6989,2.3567,0.6928,0.6762,0.7207,0.7013,2.3292,0.6842,0.7115,0.6671,0.9962,0.0101,0.9962,0.9962,0.9962
54,0.6999,2.3704,0.6948,0.6796,0.7196,0.7017,2.3526,0.6833,0.7078,0.6679,0.9962,0.0104,0.9962,0.9962,0.9962
55,0.6999,2.3805,0.6943,0.6809,0.7155,0.6989,2.3648,0.6815,0.7038,0.6673,0.9968,0.0096,0.9968,0.9968,0.9968
56,0.6995,2.3757,0.6925,0.6781,0.7146,0.7018,2.3643,0.6847,0.7062,0.6701,0.9962,0.0115,0.9962,0.9962,0.9962
57,0.6988,2.3538,0.6923,0.6772,0.7152,0.6991,2.3497,0.6824,0.7042,0.6678,0.9956,0.0127,0.9957,0.9957,0.9957
58,0.7009,2.3716,0.6945,0.6775,0.7217,0.7001,2.3682,0.6808,0.7087,0.6634,0.9955,0.0115,0.9955,0.9955,0.9955
59,0.7003,2.3966,0.6941,0.6789,0.7182,0.6994,2.3766,0.6811,0.7033,0.6664,0.9966,0.0101,0.9966,0.9966,0.9966
60,0.7005,2.4214,0.6944,0.6779,0.7201,0.7017,2.4108,0.6840,0.7083,0.6679,0.9956,0.0112,0.9956,0.9956,0.9956
61,0.7010,2.3614,0.6939,0.6808,0.7134,0.7018,2.3461,0.6849,0.7074,0.6700,0.9967,0.0094,0.9967,0.9967,0.9967
62,0.7001,2.3394,0.6944,0.6775,0.7217,0.7006,2.3349,0.6839,0.7099,0.6677,0.9959,0.0116,0.9959,0.9959,0.9959
63,0.6996,2.3853,0.6936,0.6776,0.7194,0.7011,2.3750,0.6825,0.7066,0.6667,0.9972,0.0094,0.9972,0.9972,0.9972
64,0.7023,2.4089,0.6960,0.6792,0.7228,0.7006,2.3963,0.6831,0.7102,0.6658,0.9963,0.0105,0.9963,0.9963,0.9963
65,0.6992,2.3557,0.6931,0.6766,0.7196,0.7020,2.3424,0.6842,0.7115,0.6669,0.9953,0.0127,0.9953,0.9953,0.9953
66,0.7019,2.4270,0.6942,0.6787,0.7207,0.7025,2.4039,0.6834,0.7067,0.6691,0.9961,0.0115,0.9961,0.9961,0.9961
67,0.7005,2.3725,0.6930,0.6801,0.7129,0.7018,2.3586,0.6843,0.7068,0.6697,0.9970,0.0091,0.9971,0.9970,0.9971
68,0.7031,2.4212,0.6969,0.6808,0.7225,0.7034,2.4055,0.6856,0.7132,0.6682,0.9961,0.0106,0.9962,0.9962,0.9961
69,0.7002,2.3801,0.6925,0.6777,0.7168,0.7003,2.3521,0.6832,0.7063,0.6684,0.9962,0.0115,0.9962,0.9962,0.9962
70,0.7005,2.3976,0.6944,0.6776,0.7221,0.7024,2.3869,0.6862,0.7140,0.6687,0.9961,0.0109,0.9961,0.9961,0.9961
71,0.7012,2.3746,0.6939,0.6780,0.7208,0.7010,2.3573,0.6834,0.7120,0.6661,0.9960,0.0110,0.9959,0.9959,0.9959
72,0.6999,2.3590,0.6942,0.6782,0.7189,0.7010,2.3459,0.6827,0.7064,0.6669,0.9960,0.0108,0.9960,0.9959,0.9960
73,0.7010,2.3648,0.6952,0.6809,0.7176,0.6978,2.3542,0.6801,0.7023,0.6656,0.9962,0.0104,0.9962,0.9962,0.9962
74,0.6982,2.3898,0.6908,0.6762,0.7142,0.6985,2.3750,0.6811,0.7054,0.6654,0.9969,0.0086,0.9969,0.9969,0.9969
75,0.7003,2.3877,0.6940,0.6798,0.7161,0.7027,2.3756,0.6846,0.7083,0.6692,0.9968,0.0096,0.9968,0.9968,0.9968
76,0.7038,2.4399,0.6947,0.6812,0.7180,0.6998,2.4176,0.6815,0.7039,0.6677,0.9966,0.0102,0.9966,0.9966,0.9966
77,0.6987,2.3869,0.6919,0.6765,0.7162,0.7020,2.3647,0.6845,0.7086,0.6687,0.9971,0.0092,0.9971,0.9971,0.9971
78,0.7003,2.4061,0.6941,0.6773,0.7208,0.7006,2.3894,0.6828,0.7105,0.6650,0.9958,0.0110,0.9958,0.9958,0.9958
79,0.6995,2.3863,0.6942,0.6784,0.7182,0.6991,2.3713,0.6813,0.7088,0.6637,0.9968,0.0092,0.9968,0.9968,0.9968
80,0.7016,2.4300,0.6945,0.6779,0.7216,0.7041,2.4196,0.6849,0.7115,0.6680,0.9963,0.0097,0.9963,0.9963,0.9963
81,0.6988,2.3855,0.6917,0.6772,0.7151,0.7001,2.3744,0.6807,0.7046,0.6654,0.9965,0.0103,0.9965,0.9965,0.9965
82,0.7002,2.3722,0.6936,0.6781,0.7189,0.7010,2.3514,0.6830,0.7088,0.6666,0.9971,0.0089,0.9971,0.9971,0.9971
83,0.7005,2.3963,0.6953,0.6781,0.7234,0.6992,2.3803,0.6821,0.7066,0.6662,0.9968,0.0093,0.9968,0.9968,0.9968
84,0.7008,2.4151,0.6938,0.6780,0.7204,0.7022,2.3990,0.6840,0.7115,0.6669,0.9965,0.0098,0.9965,0.9965,0.9965
85,0.7008,2.3588,0.6945,0.6784,0.7200,0.6987,2.3392,0.6812,0.7070,0.6644,0.9963,0.0098,0.9963,0.9963,0.9962
86,0.7005,2.3942,0.6934,0.6779,0.7181,0.7006,2.3810,0.6833,0.7079,0.6673,0.9961,0.0110,0.9961,0.9961,0.9961
87,0.6985,2.4098,0.6923,0.6784,0.7146,0.7003,2.3864,0.6826,0.7034,0.6689,0.9956,0.0117,0.9956,0.9956,0.9956
88,0.6964,2.3809,0.6912,0.6752,0.7169,0.7017,2.3689,0.6837,0.7077,0.6680,0.9960,0.0104,0.9960,0.9960,0.9960
89,0.6969,2.3819,0.6898,0.6741,0.7149,0.6992,2.3633,0.6827,0.7070,0.6666,0.9964,0.0105,0.9964,0.9964,0.9964
90,0.7002,2.3742,0.6944,0.6794,0.7175,0.7003,2.3641,0.6832,0.7056,0.6681,0.9964,0.0098,0.9964,0.9964,0.9964
