Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
16,0.7940,0.7056,0.7311,0.7509,0.7227,0.7760,0.7972,0.7031,0.6870,0.7283,0.9143,0.2374,0.9145,0.9149,0.9143
17,0.7754,0.7686,0.6923,0.7313,0.6741,0.7768,0.8214,0.6996,0.6811,0.7355,0.9230,0.2165,0.9234,0.9236,0.9234
18,0.8080,0.6789,0.7400,0.7716,0.7217,0.7853,0.7405,0.7097,0.6901,0.7379,0.9304,0.2036,0.9301,0.9301,0.9302
19,0.8136,0.6740,0.7484,0.7712,0.7340,0.8138,0.7273,0.7383,0.7237,0.7585,0.9516,0.1400,0.9514,0.9514,0.9514
20,0.8162,0.7034,0.7503,0.7758,0.7325,0.8037,0.7689,0.7306,0.7158,0.7526,0.9643,0.1006,0.9639,0.9639,0.9639
21,0.8370,0.6714,0.7640,0.7786,0.7526,0.8179,0.7439,0.7385,0.7301,0.7479,0.9684,0.0967,0.9686,0.9686,0.9686
22,0.8302,0.6991,0.7526,0.7658,0.7424,0.8183,0.7742,0.7403,0.7355,0.7488,0.9700,0.0837,0.9702,0.9702,0.9701
23,0.8246,0.7431,0.7628,0.7799,0.7521,0.8110,0.8419,0.7380,0.7304,0.7493,0.9734,0.0789,0.9732,0.9732,0.9732
24,0.8367,0.6704,0.7624,0.7774,0.7500,0.8155,0.7742,0.7326,0.7265,0.7456,0.9718,0.0798,0.9719,0.9720,0.9719
25,0.8211,0.7873,0.7544,0.7710,0.7438,0.8094,0.8194,0.7407,0.7334,0.7514,0.9763,0.0709,0.9762,0.9762,0.9761
26,0.8243,0.7899,0.7477,0.7634,0.7370,0.8138,0.8541,0.7327,0.7225,0.7523,0.9775,0.0664,0.9776,0.9777,0.9775
27,0.8331,0.7649,0.7588,0.7676,0.7544,0.8187,0.8645,0.7437,0.7416,0.7506,0.9791,0.0598,0.9790,0.9790,0.9790
28,0.8416,0.7357,0.7729,0.7828,0.7657,0.8289,0.8243,0.7564,0.7539,0.7597,0.9821,0.0514,0.9821,0.9822,0.9821
29,0.8380,0.7356,0.7718,0.7798,0.7654,0.8232,0.8417,0.7544,0.7529,0.7568,0.9857,0.0423,0.9856,0.9856,0.9855
30,0.8413,0.7334,0.7687,0.7772,0.7620,0.8232,0.8440,0.7527,0.7520,0.7538,0.9854,0.0427,0.9854,0.9854,0.9854
31,0.8383,0.7428,0.7689,0.7789,0.7621,0.8216,0.8790,0.7420,0.7421,0.7432,0.9860,0.0402,0.9859,0.9859,0.9859
32,0.8452,0.7343,0.7771,0.7769,0.7787,0.8301,0.8691,0.7490,0.7606,0.7402,0.9880,0.0377,0.9879,0.9879,0.9879
33,0.8429,0.7471,0.7768,0.7808,0.7762,0.8297,0.8705,0.7457,0.7541,0.7393,0.9884,0.0351,0.9883,0.9883,0.9883
34,0.8393,0.7679,0.7721,0.7826,0.7654,0.8257,0.8776,0.7492,0.7497,0.7499,0.9870,0.0370,0.9870,0.9871,0.9870
35,0.8419,0.7730,0.7730,0.7735,0.7747,0.8248,0.9176,0.7424,0.7517,0.7364,0.9886,0.0327,0.9886,0.9886,0.9886
36,0.8370,0.8286,0.7726,0.7761,0.7719,0.8236,0.9400,0.7459,0.7477,0.7451,0.9923,0.0274,0.9922,0.9922,0.9923
37,0.8387,0.8180,0.7733,0.7784,0.7704,0.8220,0.9322,0.7435,0.7459,0.7418,0.9902,0.0302,0.9902,0.9902,0.9902
38,0.8338,0.8306,0.7630,0.7733,0.7552,0.8228,0.9376,0.7442,0.7417,0.7470,0.9920,0.0242,0.9920,0.9920,0.9920
39,0.8400,0.7927,0.7738,0.7755,0.7742,0.8273,0.9121,0.7484,0.7527,0.7450,0.9905,0.0297,0.9904,0.9905,0.9904
40,0.8393,0.8179,0.7738,0.7725,0.7778,0.8293,0.9243,0.7529,0.7605,0.7475,0.9917,0.0266,0.9917,0.9917,0.9917
41,0.8396,0.8114,0.7753,0.7770,0.7769,0.8257,0.9305,0.7453,0.7523,0.7406,0.9908,0.0252,0.9908,0.9908,0.9908
42,0.8416,0.8176,0.7737,0.7795,0.7690,0.8248,0.9344,0.7453,0.7509,0.7417,0.9927,0.0225,0.9928,0.9928,0.9928
43,0.8403,0.8097,0.7734,0.7784,0.7700,0.8289,0.9162,0.7511,0.7560,0.7471,0.9924,0.0234,0.9924,0.9924,0.9924
44,0.8377,0.8388,0.7690,0.7778,0.7630,0.8248,0.9404,0.7446,0.7462,0.7435,0.9931,0.0224,0.9930,0.9931,0.9930
45,0.8393,0.8218,0.7724,0.7784,0.7673,0.8314,0.9505,0.7502,0.7561,0.7457,0.9934,0.0224,0.9933,0.9932,0.9933
46,0.8409,0.8184,0.7730,0.7778,0.7698,0.8253,0.9369,0.7446,0.7480,0.7418,0.9922,0.0232,0.9921,0.9921,0.9920
47,0.8377,0.8220,0.7696,0.7757,0.7653,0.8265,0.9485,0.7466,0.7486,0.7452,0.9933,0.0204,0.9933,0.9933,0.9933
48,0.8449,0.8227,0.7763,0.7708,0.7847,0.8310,0.9620,0.7491,0.7617,0.7399,0.9908,0.0243,0.9909,0.9909,0.9909
